host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified
216456504,2018-09-20,"The Bronx, New York, United States",within an hour,1.0,0.92,f,3.0,t,t
216641760,2018-09-21,"New York, New York, United States",within an hour,1.0,0.83,t,2.0,t,f
216664991,2018-09-22,"Brooklyn, New York, United States",within an hour,1.0,1.0,f,0.0,t,f
216734225,2018-09-22,US,within an hour,1.0,1.0,t,2.0,t,f
216772639,2018-09-22,US,a few days or more,0.0,0.69,f,9.0,t,f
216793414,2018-09-22,"New York, New York, United States",within a day,1.0,0.46,f,0.0,t,f
217362657,2018-09-26,"Burbank, California, United States",within an hour,0.9,1.0,f,4.0,t,t
217432173,2018-09-26,"New York, New York, United States",within an hour,1.0,0.93,t,1.0,t,t
217591735,2018-09-27,"Brooklyn, New York, United States",within a few hours,1.0,0.25,f,1.0,t,t
217625111,2018-09-27,"Denver, Colorado, United States",within an hour,1.0,0.93,t,4.0,t,t
217793924,2018-09-28,"New York, New York, United States",within a few hours,0.96,0.97,t,1.0,t,f
217836856,2018-09-29,"New York, New York, United States",within an hour,1.0,1.0,t,2.0,t,t
217844544,2018-09-29,"Brooklyn, New York, United States",within an hour,1.0,0.99,t,2.0,t,t
218311373,2018-10-01,"Queens, New York, United States",within an hour,1.0,1.0,f,1.0,t,f
218417996,2018-10-02,"Brooklyn, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
218627196,2018-10-03,"New York, New York, United States",within a few hours,1.0,0.91,f,1.0,t,f
218680572,2018-10-03,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
218680954,2018-10-03,US,within an hour,1.0,0.94,f,2.0,t,t
218689235,2018-10-03,"West Babylon, New York, United States",within a day,1.0,1.0,t,1.0,t,t
219333557,2018-10-07,"New York, New York, United States",within an hour,1.0,0.78,f,7.0,t,t
219347424,2018-10-07,"Brooklyn, New York, United States",within an hour,1.0,1.0,f,2.0,t,f
219449657,2018-10-08,"New York, New York, United States",within an hour,0.9,1.0,f,1.0,t,t
219505617,2018-10-08,"New York, New York, United States",within an hour,1.0,0.93,t,1.0,t,t
219517861,2018-10-08,"New York, New York, United States",within an hour,1.0,0.98,f,39.0,t,t
219519216,2018-10-08,"New York, New York, United States",within an hour,1.0,1.0,f,2.0,t,f
219727469,2018-10-09,"Brooklyn, New York, United States",within an hour,0.96,0.98,f,4.0,t,f
219738858,2018-10-09,"Fort Myers, Florida, United States",within a day,1.0,0.91,f,5.0,t,t
219784095,2018-10-10,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
219785279,2018-10-10,US,within an hour,1.0,1.0,t,1.0,t,t
219879114,2018-10-10,"New York, New York, United States",within an hour,0.86,0.91,t,1.0,t,t
219924114,2018-10-10,"Brooklyn, New York, United States",within an hour,1.0,0.97,t,0.0,t,t
220055820,2018-10-11,"New York, New York, United States",within an hour,0.9,1.0,t,1.0,t,t
220121415,2018-10-11,"New York, New York, United States",within a few hours,1.0,0.94,t,1.0,t,t
220129825,2018-10-11,"Queens, New York, United States",within an hour,0.9,0.96,t,2.0,t,t
220229838,2018-10-12,"New York, New York, United States",a few days or more,0.0,1.0,f,11.0,t,t
220378888,2018-10-13,"New York, New York, United States",within an hour,1.0,0.95,f,1.0,t,t
220400948,2018-10-13,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,f
220574429,2018-10-14,"New York, New York, United States",within an hour,1.0,0.96,f,6.0,t,t
220763958,2018-10-15,"Queens, New York, United States",within an hour,1.0,0.92,t,3.0,t,t
221200420,2018-10-17,"New York, New York, United States",within a few hours,0.9,0.86,f,18.0,t,t
221284411,2018-10-18,"Brooklyn, New York, United States",within a few hours,1.0,1.0,f,1.0,t,t
221400034,2018-10-18,"New York, New York, United States",within a day,0.5,0.99,f,2.0,t,t
221418152,2018-10-18,"New York, New York, United States",within a few hours,1.0,0.97,f,4.0,t,t
221422779,2018-10-18,US,within an hour,1.0,1.0,f,1.0,t,t
221573750,2018-10-19,"New York, New York, United States",within an hour,1.0,0.98,t,3.0,t,t
221595358,2018-10-19,"New York, New York, United States",within a few hours,0.75,0.94,f,0.0,t,f
221844597,2018-10-21,"Queens, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
221851804,2018-10-21,"Brooklyn, New York, United States",within a day,1.0,0.67,t,2.0,t,t
221863053,2018-10-21,"Brooklyn, New York, United States",within an hour,1.0,0.78,t,4.0,t,f
221913542,2018-10-21,"Brooklyn, New York, United States",within an hour,1.0,0.99,f,7.0,t,t
222027489,2018-10-22,"New York, New York, United States",within a few hours,0.8,0.6,f,2.0,t,f
222081034,2018-10-22,"Brooklyn, New York, United States",within a day,1.0,0.84,t,1.0,t,t
222179066,2018-10-23,"Brooklyn, New York, United States",within an hour,1.0,0.94,t,1.0,t,t
222252623,2018-10-23,"Miami Beach, Florida, United States",within a day,0.71,0.79,f,0.0,t,t
222270217,2018-10-23,US,within an hour,1.0,0.8,t,1.0,t,f
222281704,2018-10-23,"New York, New York, United States",within a few hours,0.75,0.93,f,4.0,t,t
222285897,2018-10-23,"New York, New York, United States",within an hour,1.0,1.0,f,5.0,t,t
222426321,2018-10-24,"Brooklyn, New York, United States",within a day,0.7,0.87,t,2.0,t,t
222549093,2018-10-25,"New York, New York, United States",within a few hours,1.0,0.83,t,3.0,t,t
222581357,2018-10-25,"New York, New York, United States",within an hour,1.0,0.95,t,3.0,t,t
223007347,2018-10-28,"Queens, New York, United States",within a few hours,1.0,1.0,t,1.0,t,f
223087887,2018-10-29,US,within an hour,0.92,0.88,f,9.0,t,t
223180509,2018-10-29,"New York, New York, United States",within an hour,1.0,0.99,t,1.0,t,f
223198021,2018-10-29,US,a few days or more,0.0,0.56,t,1.0,t,t
223368075,2018-10-30,"San Francisco, California, United States",within an hour,1.0,0.87,t,0.0,t,t
223374565,2018-10-30,US,within an hour,1.0,1.0,f,3.0,t,t
223375402,2018-10-30,"Atlanta, Georgia, United States",within an hour,0.98,0.99,f,20.0,t,t
223422291,2018-10-30,"Queens, New York, United States",within a few hours,1.0,1.0,t,1.0,t,t
223431101,2018-10-30,"New York, New York, United States",within an hour,1.0,1.0,f,3.0,t,t
223504937,2018-10-31,"New York, New York, United States",within an hour,1.0,0.98,t,1.0,t,f
223715716,2018-11-01,"New York, New York, United States",within a day,1.0,1.0,f,1.0,t,f
223886475,2018-11-02,"Brooklyn, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
223917190,2018-11-02,"New York, New York, United States",a few days or more,0.0,1.0,f,1.0,t,t
224001464,2018-11-03,"New York, New York, United States",a few days or more,0.0,0.75,f,1.0,t,t
224029433,2018-11-03,US,within an hour,1.0,0.95,f,1.0,t,f
224204301,2018-11-04,"New York, New York, United States",within an hour,1.0,0.99,f,2.0,t,t
224314967,2018-11-05,"New York, New York, United States",within an hour,1.0,0.5,f,3.0,t,t
224315550,2018-11-05,"New York, New York, United States",within an hour,1.0,1.0,f,2.0,t,f
224340103,2018-11-05,"New York, New York, United States",within a day,1.0,1.0,f,3.0,t,t
224384517,2018-11-05,US,within an hour,1.0,0.88,t,1.0,t,t
224533200,2018-11-06,"New York, New York, United States",within an hour,0.9,0.96,f,1.0,t,t
224687317,2018-11-07,US,within an hour,0.9,1.0,f,0.0,t,f
224706357,2018-11-07,"Brooklyn, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
224715959,2018-11-07,US,within an hour,0.9,0.63,f,1.0,t,t
224808776,2018-11-08,"New York, New York, United States",within a few hours,1.0,0.5,t,1.0,t,f
224827088,2018-11-08,US,a few days or more,0.0,1.0,f,1.0,t,t
224850313,2018-11-08,"Brooklyn, New York, United States",within an hour,1.0,1.0,f,3.0,t,t
224954032,2018-11-09,ZA,within an hour,1.0,0.97,f,1.0,t,t
225025900,2018-11-09,"New York, New York, United States",within an hour,0.97,1.0,f,3.0,t,t
225033890,2018-11-09,"New York, New York, United States",within an hour,1.0,0.96,t,1.0,t,f
225105519,2018-11-10,JM,within a day,0.5,1.0,f,0.0,t,t
225118276,2018-11-10,"New York, New York, United States",within an hour,1.0,0.98,f,1.0,t,t
225261197,2018-11-11,"New York, New York, United States",within an hour,0.95,0.87,t,1.0,t,t
225283096,2018-11-11,"Queens, New York, United States",within an hour,1.0,0.98,f,2.0,t,t
225291555,2018-11-11,US,within an hour,1.0,0.95,t,2.0,t,t
225307360,2018-11-11,"New York, New York, United States",within a few hours,1.0,1.0,f,1.0,t,f
225367154,2018-11-12,US,within an hour,1.0,0.93,t,1.0,t,t
225530795,2018-11-13,"Staten Island, New York, United States",within an hour,1.0,0.92,t,1.0,t,t
225730907,2018-11-14,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,f
225790094,2018-11-14,"Brooklyn, New York, United States",within a few hours,1.0,0.25,f,3.0,t,f
225853788,2018-11-15,"New York, New York, United States",within a day,0.5,0.0,f,1.0,t,f
225889604,2018-11-15,US,within an hour,1.0,0.61,t,3.0,t,f
225984933,2018-11-15,US,within a few hours,0.67,0.71,f,1.0,t,f
226048286,2018-11-16,"Brooklyn, New York, United States",within an hour,1.0,1.0,t,1.0,t,f
226112930,2018-11-16,US,within an hour,1.0,1.0,f,0.0,t,t
226201658,2018-11-17,"Brooklyn, New York, United States",within a few hours,1.0,0.97,t,3.0,t,t
226205088,2018-11-17,US,within a few hours,1.0,0.94,f,1.0,t,f
226528206,2018-11-19,"Brooklyn, New York, United States",within an hour,0.89,1.0,t,1.0,t,t
226557968,2018-11-19,"New York, New York, United States",within an hour,0.9,0.98,f,3.0,t,t
226664611,2018-11-20,US,within an hour,1.0,0.97,f,2.0,t,f
226769067,2018-11-21,US,within an hour,1.0,0.94,t,1.0,t,t
226832980,2018-11-21,"Franklin Township, New Jersey, United States",within a few hours,1.0,0.5,t,1.0,t,t
227037845,2018-11-22,"Queens, New York, United States",within an hour,1.0,0.98,t,0.0,t,t
227179489,2018-11-23,"New York, New York, United States",within an hour,1.0,1.0,t,2.0,t,f
227413647,2018-11-25,"Queens, New York, United States",within a few hours,1.0,1.0,f,1.0,t,f
227482082,2018-11-25,"New York, New York, United States",within an hour,1.0,0.83,t,1.0,t,t
227647873,2018-11-26,"New York, New York, United States",within a few hours,0.8,0.95,t,3.0,t,t
227705254,2018-11-26,DE,within an hour,1.0,0.63,t,2.0,t,t
227801173,2018-11-27,CA,within a few hours,1.0,1.0,f,1.0,t,t
227872371,2018-11-27,US,within an hour,1.0,0.99,t,2.0,t,f
227919091,2018-11-27,"Queens, New York, United States",within an hour,1.0,1.0,t,1.0,t,f
228184534,2018-11-29,"New York, New York, United States",within a few hours,1.0,0.0,f,1.0,t,t
228257645,2018-11-29,"New York, New York, United States",within a few hours,1.0,0.83,f,1.0,t,t
228415932,2018-11-30,US,within an hour,1.0,0.98,t,3.0,t,f
228473476,2018-12-01,"Brooklyn, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
228552300,2018-12-01,"New York, New York, United States",a few days or more,0.0,0.73,f,1.0,t,t
228567385,2018-12-01,"Queens, New York, United States",within an hour,1.0,1.0,t,1.0,t,f
228571016,2018-12-01,"New York, New York, United States",within a few hours,1.0,1.0,f,2.0,t,t
228691487,2018-12-02,US,a few days or more,0.0,0.0,f,1.0,t,f
228750026,2018-12-02,"Brooklyn, New York, United States",within an hour,0.75,0.78,f,3.0,t,t
228750325,2018-12-02,"Brooklyn, New York, United States",within a day,0.83,0.89,f,1.0,t,f
228793453,2018-12-02,"New York, New York, United States",within an hour,1.0,0.82,t,1.0,t,t
228879817,2018-12-03,"Queens, New York, United States",within an hour,0.94,0.98,f,5.0,t,t
228900167,2018-12-03,"New York, New York, United States",within a day,1.0,1.0,t,1.0,t,t
228980689,2018-12-03,"New York, New York, United States",within a few hours,1.0,0.8,t,1.0,t,t
229149668,2018-12-04,"New York, New York, United States",within a few hours,1.0,1.0,f,3.0,t,t
229278227,2018-12-05,"Brooklyn, New York, United States",a few days or more,0.0,0.67,f,3.0,t,f
229288218,2018-12-05,"New York, New York, United States",a few days or more,0.33,0.0,f,1.0,t,f
229288524,2018-12-05,US,within a few hours,0.9,0.83,f,2.0,t,t
229296368,2018-12-05,"Queens, New York, United States",a few days or more,0.0,0.67,f,1.0,t,t
229309933,2018-12-05,US,within an hour,1.0,1.0,t,5.0,t,t
229325672,2018-12-05,"Boca Raton, Florida, United States",within a few hours,0.9,0.82,t,1.0,t,t
229454644,2018-12-06,US,within an hour,1.0,0.89,f,1.0,t,t
229470652,2018-12-06,"New Delhi, Delhi, India",within an hour,1.0,0.99,t,0.0,t,t
229597879,2018-12-07,US,within an hour,1.0,1.0,f,1.0,t,f
229695499,2018-12-08,"New York, New York, United States",within an hour,1.0,0.71,t,1.0,t,f
229836139,2018-12-09,"New York, New York, United States",within a day,1.0,1.0,t,0.0,t,t
229844097,2018-12-09,US,within an hour,0.93,0.93,f,0.0,t,f
229853761,2018-12-09,"New York, New York, United States",within an hour,1.0,0.8,f,0.0,t,f
229885031,2018-12-09,"The Bronx, New York, United States",within an hour,1.0,1.0,t,1.0,t,f
230013366,2018-12-10,US,within a few hours,0.73,0.84,f,5.0,t,f
230062403,2018-12-10,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
230119671,2018-12-11,"Brooklyn, New York, United States",within an hour,0.9,1.0,f,1.0,t,t
230191262,2018-12-11,US,within an hour,1.0,1.0,f,1.0,t,t
230366042,2018-12-12,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
230378560,2018-12-12,"Queens, New York, United States",within a day,1.0,0.54,f,1.0,t,f
230403448,2018-12-12,US,within an hour,1.0,0.97,f,0.0,t,t
230465131,2018-12-13,"Queens, New York, United States",within an hour,1.0,0.98,t,2.0,t,t
230481249,2018-12-13,"New York, New York, United States",within a day,0.5,1.0,t,1.0,t,t
230490856,2018-12-13,"Nashville, Tennessee, United States",within a few hours,0.8,0.91,f,3.0,t,t
230498530,2018-12-13,"New York, New York, United States",within a few hours,1.0,0.33,f,1.0,t,t
230665312,2018-12-14,"Queens, New York, United States",within a day,0.83,1.0,f,0.0,t,t
230670970,2018-12-14,US,within an hour,1.0,1.0,f,7.0,t,t
230705060,2018-12-14,"Queens, New York, United States",within an hour,1.0,1.0,f,4.0,t,t
230868224,2018-12-16,"Queens, New York, United States",within a few hours,0.8,0.89,t,1.0,t,t
231150375,2018-12-17,"Brooklyn, New York, United States",within an hour,1.0,0.88,f,4.0,t,t
231192888,2018-12-17,"Brooklyn, New York, United States",within a day,1.0,1.0,t,1.0,t,t
231212364,2018-12-18,US,within an hour,1.0,1.0,t,2.0,t,f
231281049,2018-12-18,"New York, New York, United States",within an hour,0.97,0.99,f,4.0,t,t
231370569,2018-12-18,US,within an hour,1.0,0.98,f,1.0,t,t
231468237,2018-12-19,CA,within an hour,1.0,1.0,f,1.0,t,t
231469174,2018-12-19,"New York, New York, United States",within an hour,1.0,0.97,f,0.0,t,f
231474021,2018-12-19,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
231503052,2018-12-19,US,within a few hours,1.0,0.5,f,1.0,t,f
231510804,2018-12-19,"Brooklyn, New York, United States",within an hour,1.0,0.98,t,1.0,t,t
231628393,2018-12-20,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
231633841,2018-12-20,"Queens, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
231858639,2018-12-21,"New York, New York, United States",within a few hours,1.0,0.78,f,7.0,t,t
232017729,2018-12-22,"New York, New York, United States",within an hour,1.0,0.96,t,1.0,t,t
232078815,2018-12-23,"Staten Island, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
232152341,2018-12-23,US,within an hour,1.0,1.0,t,1.0,t,t
232251881,2018-12-24,"Queens, New York, United States",within an hour,0.99,0.92,t,9.0,t,t
232283561,2018-12-24,"Bronx, New York, United States",a few days or more,0.0,0.5,f,3.0,t,f
232396958,2018-12-25,"Bossier City, Louisiana, United States",within a few hours,1.0,0.94,f,2.0,t,t
232542489,2018-12-26,"New York, New York, United States",within an hour,1.0,0.69,f,2.0,t,t
232557023,2018-12-26,"Montclair, New Jersey, United States",within a few hours,0.82,0.9,t,4.0,t,t
232578558,2018-12-26,US,within a day,0.81,0.67,f,1.0,t,t
232596712,2018-12-26,"New York, New York, United States",within a day,0.5,0.63,f,6.0,t,f
232599387,2018-12-26,"New York, New York, United States",within a few hours,1.0,1.0,f,1.0,t,t
232778333,2018-12-27,"Brooklyn, New York, United States",within an hour,1.0,0.97,f,3.0,t,t
232806788,2018-12-27,"New York, New York, United States",within a few hours,1.0,0.46,f,1.0,t,t
233025597,2018-12-28,"Brooklyn, New York, United States",within an hour,1.0,0.67,f,2.0,t,f
233436938,2018-12-30,"Queens, New York, United States",within a day,0.8,0.86,t,1.0,t,f
233485864,2018-12-31,"Staten Island, New York, United States",within an hour,1.0,0.98,t,2.0,t,t
233534153,2018-12-31,"Brooklyn, New York, United States",within a few hours,1.0,1.0,t,1.0,t,f
234147066,2019-01-03,"Queens, New York, United States",within an hour,1.0,0.76,t,1.0,t,t
234174616,2019-01-03,US,within a day,0.6,0.67,f,1.0,t,t
234191916,2019-01-03,US,within a few hours,0.93,0.98,f,1.0,t,f
234211879,2019-01-03,"Brooklyn, New York, United States",within an hour,1.0,0.88,f,1.0,t,f
234274506,2019-01-04,"Brooklyn, New York, United States",within a few hours,1.0,1.0,t,1.0,t,t
234357462,2019-01-04,US,within an hour,1.0,1.0,f,1.0,t,f
234376122,2019-01-04,"Bronx, New York, United States",within an hour,1.0,0.93,t,1.0,t,f
234483148,2019-01-05,"New York, New York, United States",within a day,0.6,0.86,f,3.0,t,t
235073206,2019-01-07,"New York, New York, United States",within a few hours,0.8,0.99,f,5.0,t,t
235252386,2019-01-08,"Miami Beach, Florida, United States",within an hour,1.0,0.9,f,2.0,t,t
235317126,2019-01-08,"Brooklyn, New York, United States",within a few hours,1.0,0.89,t,0.0,t,t
235329443,2019-01-08,US,within an hour,1.0,0.96,f,1.0,t,f
235348815,2019-01-08,"New York, New York, United States",within an hour,1.0,0.89,t,0.0,t,t
235548617,2019-01-09,US,within an hour,1.0,0.9,f,2.0,t,f
235763046,2019-01-10,"Queens, New York, United States",within an hour,0.94,0.96,t,1.0,t,f
236018119,2019-01-12,US,within an hour,0.98,0.87,f,1.0,t,f
236107297,2019-01-12,"New York, New York, United States",within a few hours,1.0,0.88,f,1.0,t,t
236178892,2019-01-12,"Brooklyn, New York, United States",within a day,0.88,0.98,f,3.0,t,t
236334741,2019-01-13,US,within an hour,1.0,0.98,f,1.0,t,f
236422290,2019-01-13,"New York, New York, United States",within a day,1.0,0.6,f,1.0,t,f
236432765,2019-01-13,"Brooklyn, New York, United States",within a few hours,0.97,0.72,f,2.0,t,t
236572440,2019-01-14,"New York, New York, United States",a few days or more,0.46,0.75,f,7.0,t,t
236595718,2019-01-14,"New York, New York, United States",within a day,1.0,0.86,f,0.0,t,t
236657029,2019-01-14,"New York, New York, United States",within a few hours,1.0,1.0,t,1.0,t,t
237051727,2019-01-16,"Port-au-Prince, Ouest Department, Haiti",within an hour,0.9,0.92,f,0.0,t,f
237201559,2019-01-17,"Freeport, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
237406328,2019-01-18,"New York, New York, United States",within an hour,1.0,0.89,t,1.0,t,f
237700774,2019-01-19,"New York, New York, United States",within a day,0.5,0.96,f,1.0,t,t
237715800,2019-01-19,US,within an hour,1.0,0.98,f,1.0,t,f
237817180,2019-01-20,US,within an hour,0.75,1.0,f,1.0,t,f
237913872,2019-01-20,"Staten Island, New York, United States",within an hour,1.0,1.0,t,2.0,t,f
238118741,2019-01-21,"New York, New York, United States",a few days or more,0.0,1.0,f,1.0,t,f
238380801,2019-01-22,"Brooklyn, New York, United States",within a few hours,1.0,0.86,t,0.0,t,f
238517690,2019-01-23,"New York, New York, United States",within a day,0.6,0.91,f,1.0,t,t
238686010,2019-01-24,"Brooklyn, New York, United States",within an hour,1.0,0.68,f,0.0,t,f
238894847,2019-01-25,CA,a few days or more,0.0,1.0,f,1.0,t,t
238940472,2019-01-25,"Bronx, New York, United States",within an hour,0.9,0.82,f,1.0,t,f
238975559,2019-01-25,"Queens, New York, United States",within an hour,1.0,1.0,t,1.0,t,f
238989521,2019-01-25,"Queens, New York, United States",within a few hours,1.0,0.93,f,17.0,t,t
239088720,2019-01-26,"New York, New York, United States",within an hour,1.0,1.0,f,3.0,t,t
239503360,2019-01-28,"Queens, New York, United States",within an hour,0.9,1.0,t,2.0,t,t
239548019,2019-01-28,"Brooklyn, New York, United States",within an hour,1.0,0.98,t,1.0,t,t
239644931,2019-01-28,US,within a few hours,0.8,1.0,f,1.0,t,t
240065384,2019-01-30,"New York, New York, United States",within an hour,1.0,0.88,t,0.0,t,t
240132083,2019-01-31,US,within an hour,1.0,1.0,f,0.0,t,f
240203470,2019-01-31,US,within a few hours,1.0,0.91,f,1.0,t,f
240237028,2019-01-31,"Brooklyn, New York, United States",within a few hours,1.0,1.0,t,2.0,t,f
240472978,2019-02-01,"New York, New York, United States",a few days or more,0.0,0.81,f,0.0,t,t
240594389,2019-02-02,US,within an hour,1.0,0.96,f,1.0,t,f
240685976,2019-02-02,"Queens, New York, United States",within a few hours,0.9,0.97,f,1.0,t,t
241035874,2019-02-04,"Brooklyn, New York, United States",within an hour,1.0,1.0,f,1.0,t,f
241088568,2019-02-04,ES,within a day,0.6,0.99,f,0.0,t,t
241236910,2019-02-05,"Bronx, New York, United States",within an hour,1.0,0.95,f,1.0,t,t
241390361,2019-02-06,"Brooklyn, New York, United States",within an hour,0.75,0.8,f,0.0,t,t
241583701,2019-02-06,US,within an hour,1.0,1.0,f,2.0,t,t
241676154,2019-02-07,"Staten Island, New York, United States",within an hour,1.0,0.73,f,3.0,t,f
241764251,2019-02-07,"Port Chester, New York, United States",within a day,0.56,1.0,f,1.0,t,t
241888265,2019-02-08,US,within a few hours,1.0,1.0,f,1.0,t,f
241889662,2019-02-08,"New York, New York, United States",within an hour,1.0,1.0,f,36.0,t,f
241985900,2019-02-08,"New York, New York, United States",within an hour,1.0,1.0,t,4.0,t,f
242322561,2019-02-10,"New York, New York, United States",within an hour,1.0,0.99,t,2.0,t,t
242405832,2019-02-10,"New York, New York, United States",within an hour,1.0,0.88,t,1.0,t,t
242438900,2019-02-11,US,within an hour,1.0,0.89,t,1.0,t,f
242540922,2019-02-11,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
242571852,2019-02-11,"Bronx, New York, United States",within an hour,1.0,1.0,t,1.0,t,f
242631139,2019-02-12,"Brooklyn, New York, United States",within an hour,1.0,0.96,t,4.0,t,f
242829243,2019-02-12,"New York, New York, United States",a few days or more,0.0,0.5,f,0.0,t,t
243039099,2019-02-13,"Queens, New York, United States",within an hour,1.0,1.0,t,1.0,t,f
243367528,2019-02-15,"New York, New York, United States",within an hour,0.9,0.94,f,5.0,t,t
243489234,2019-02-16,"Brooklyn, New York, United States",within an hour,1.0,0.0,f,1.0,t,t
243501721,2019-02-16,"New York, New York, United States",within a few hours,0.8,0.88,f,3.0,t,t
243556325,2019-02-16,"New York, New York, United States",within a few hours,1.0,1.0,t,1.0,t,f
243655782,2019-02-17,"Miami, Florida, United States",a few days or more,0.0,0.9,f,3.0,t,t
243660343,2019-02-17,"New York, New York, United States",a few days or more,0.0,0.85,f,2.0,t,t
243716532,2019-02-17,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
243909277,2019-02-18,"New York, New York, United States",within a few hours,1.0,1.0,f,0.0,t,t
244082709,2019-02-19,US,within an hour,1.0,0.97,f,8.0,t,t
244116720,2019-02-19,US,within an hour,0.94,0.97,t,3.0,t,f
244217480,2019-02-19,"Brooklyn, New York, United States",within an hour,1.0,1.0,t,1.0,t,f
244361589,2019-02-20,"New York, New York, United States",within an hour,0.59,1.0,f,11.0,t,t
244370442,2019-02-20,"New York, New York, United States",a few days or more,0.43,0.99,f,8.0,t,t
244473721,2019-02-21,"Brooklyn, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
244536777,2019-02-21,United States,within a day,1.0,1.0,f,0.0,t,f
244559229,2019-02-21,"New York, New York, United States",within an hour,0.97,0.97,f,11.0,t,t
244581878,2019-02-21,US,within an hour,1.0,0.9,t,1.0,t,t
244596528,2019-02-21,"Brooklyn, New York, United States",within an hour,1.0,0.98,t,1.0,t,t
244643129,2019-02-21,"New York, New York, United States",within an hour,1.0,0.97,t,0.0,t,t
244817841,2019-02-22,"Queens, New York, United States",within an hour,1.0,1.0,f,13.0,t,f
244874988,2019-02-23,"New York, New York, United States",a few days or more,0.0,0.83,f,0.0,t,t
244964029,2019-02-23,"Queens, New York, United States",within a few hours,1.0,0.99,t,1.0,t,t
245002893,2019-02-23,"Queens, New York, United States",within a day,0.75,0.82,f,2.0,t,t
245003299,2019-02-23,"Bronx, New York, United States",within a few hours,1.0,0.84,f,2.0,t,f
245164958,2019-02-24,"New York, New York, United States",within a few hours,1.0,0.83,f,1.0,t,f
245238363,2019-02-25,"New York, New York, United States",a few days or more,0.0,0.6,f,1.0,t,t
245314318,2019-02-25,US,within a day,0.5,0.84,f,10.0,t,t
245400249,2019-02-25,"Staten Island, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
245457246,2019-02-25,US,within a few hours,0.67,1.0,f,1.0,t,t
246224359,2019-03-01,"New York, New York, United States",within an hour,1.0,1.0,f,2.0,t,t
246290852,2019-03-01,"Brooklyn, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
246331794,2019-03-02,US,within an hour,1.0,0.99,t,5.0,t,f
246459949,2019-03-02,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
246481831,2019-03-03,"Queens, New York, United States",within a few hours,0.8,0.55,f,1.0,t,t
246717334,2019-03-04,"Staten Island, New York, United States",within a few hours,1.0,1.0,f,1.0,t,f
246910562,2019-03-04,"Brooklyn, New York, United States",within a few hours,0.8,0.97,f,3.0,t,t
247094998,2019-03-05,US,within a day,0.86,0.87,t,2.0,t,t
247538066,2019-03-07,"Queens, New York, United States",within a few hours,0.8,0.88,t,0.0,t,t
247584029,2019-03-08,"Brooklyn, New York, United States",within an hour,1.0,0.94,f,1.0,t,f
247639303,2019-03-08,"Brooklyn, New York, United States",within a day,1.0,0.29,f,2.0,t,t
247644516,2019-03-08,US,within a day,1.0,0.91,t,0.0,t,f
247900596,2019-03-09,"New York, New York, United States",within an hour,0.9,1.0,f,1.0,t,f
248122395,2019-03-11,"New York, New York, United States",within an hour,0.83,0.99,f,2.0,t,t
248314431,2019-03-11,"New York, New York, United States",within a few hours,1.0,0.99,t,4.0,t,t
248404100,2019-03-12,"Bronx, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
248788151,2019-03-14,"New York, New York, United States",within a few hours,1.0,0.91,f,1.0,t,f
249030378,2019-03-15,"Brooklyn, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
249104360,2019-03-15,"Staten Island, New York, United States",within a few hours,1.0,1.0,t,1.0,t,t
249286477,2019-03-16,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,f
249500015,2019-03-17,"New York, New York, United States",within an hour,1.0,0.98,t,1.0,t,t
249545376,2019-03-18,US,a few days or more,0.0,0.08,f,0.0,t,f
250149612,2019-03-20,"Queens, New York, United States",within an hour,1.0,0.98,f,1.0,t,f
250263013,2019-03-21,"Brooklyn, New York, United States",within an hour,0.9,0.8,f,1.0,t,t
250390126,2019-03-21,"Queens, New York, United States",within an hour,0.9,0.92,f,1.0,t,t
250512369,2019-03-22,"New York, New York, United States",within a few hours,0.67,1.0,t,1.0,t,f
250689404,2019-03-23,US,within an hour,1.0,0.97,f,2.0,t,t
250759662,2019-03-23,US,within a few hours,0.9,1.0,t,1.0,t,f
